1721,1452,1850
1714,1459,1850
1708,1465,1850
1702,1471,1850
1696,1477,1850
1690,1482,1850
1684,1488,1850
1679,1493,1850
1674,1499,1850
1668,1504,1850
1663,1509,1850
1658,1514,1850
1654,1518,1850
1649,1523,1850
1644,1528,1850
1640,1532,1850
1635,1537,1850
1631,1541,1850
1627,1545,1850
1623,1550,1850
1619,1554,1850
1615,1558,1850
1611,1562,1850
1607,1566,1850
1603,1569,1850
1599,1573,1850
1596,1577,1850
1592,1580,1850
1589,1584,1850
1585,1588,1850
1582,1591,1850
1579,1594,1850
1575,1598,1850
1572,1601,1850
1569,1604,1850
1566,1608,1850
1563,1611,1850
1560,1614,1850
1557,1617,1850
1554,1620,1850
1551,1623,1850
1548,1626,1850
1545,1629,1850
1543,1631,1850
1540,1634,1850
1537,1637,1850
1535,1640,1850
1532,1642,1850
1530,1645,1850
1527,1647,1850
1525,1650,1850
1523,1652,1850
1520,1655,1850
1518,1657,1850
1516,1660,1850
1514,1662,1850
1512,1664,1850
1510,1666,1850
1508,1669,1850
1506,1671,1850
1504,1673,1850
1502,1675,1850
1500,1677,1850
1498,1679,1850
1496,1681,1850
1495,1683,1850
1493,1685,1850
1491,1686,1850
1490,1688,1850
1488,1690,1850
1487,1691,1850
1485,1693,1850
1484,1695,1850
1482,1696,1850
1481,1698,1850
1480,1699,1500
