1430,1389,2000
1415,1400,2000
1405,1421,2000
1400,1445,2000
1399,1471,2000
1399,1496,2000
1401,1520,2000
1399,1539,2000
1380,1537,2000
1363,1538,2000
1355,1545,2000
1351,1555,2000
1353,1570,2000
1363,1591,2000
1353,1590,2000
1365,1606,2000
1377,1619,2000
1402,1644,2000
1428,1669,2000
1450,1686,2000
1470,1704,2000
1488,1723,2000
1499,1739,2000
1510,1757,2000
1535,1785,2000
1555,1799,2000
1559,1795,2000
1573,1802,2000
1569,1788,2000
1582,1788,2000
1595,1787,2000
1602,1779,2000
1599,1778,2000
1597,1791,2000
1595,1778,2000
1581,1764,2000
1584,1758,2000
1593,1758,2000
1604,1768,2000
1608,1755,2000
1604,1733,2000
1620,1728,2000
1645,1730,2000
1665,1726,2000
1664,1727,2000
1677,1721,2000
1699,1715,2000
1719,1706,2000
1730,1687,2000
1714,1670,2000
1682,1666,2000
1651,1661,2000
1621,1654,2000
1595,1642,2000
1600,1621,2000
1577,1606,2000
1579,1585,2000
1596,1577,2000
1588,1590,2000
1596,1581,2000
1602,1590,2000
1583,1585,2000
1571,1583,2000
1546,1579,2000
1541,1550,2000
1554,1534,2000
1578,1533,2000
1587,1557,2000
1593,1552,2000
1583,1571,2000
1592,1566,2000
1613,1564,2000
1625,1590,2000
1611,1605,2000
1599,1617,2000
1589,1618,2000
1573,1605,1700
1427,1390,2000
1411,1404,2000
1421,1409,2000
1436,1392,2000
1450,1416,2000
1456,1445,2000
1464,1474,2000
1470,1504,2000
1480,1531,2000
1499,1525,2000
1515,1515,2000
1530,1501,2000
1549,1488,2000
1563,1470,2000
1582,1452,2000
1593,1422,2000
1612,1397,2000
1641,1385,2000
1649,1416,2000
1644,1458,2000
1638,1493,2000
1630,1523,2000
1625,1543,2000
1622,1565,1700
1403,1422,2000
1405,1433,2000
1398,1446,2000
1396,1464,2000
1400,1482,2000
1401,1495,2000
1405,1475,2000
1407,1453,1700
1448,1426,2000
1454,1439,2000
1452,1449,2000
1463,1458,1700
1396,1502,2000
1405,1517,2000
1405,1500,1700
1367,1535,2000
1379,1554,2000
1395,1580,2000
1413,1606,2000
1432,1631,2000
1454,1654,2000
1477,1677,2000
1501,1700,2000
1525,1720,2000
1550,1740,2000
1569,1753,2000
1575,1766,2000
1555,1747,2000
1533,1730,2000
1537,1725,2000
1532,1718,2000
1522,1712,1700
1366,1536,2000
1358,1544,2000
1358,1552,2000
1366,1545,2000
1382,1561,2000
1381,1562,2000
1373,1558,1700
1464,1482,2000
1469,1505,2000
1471,1521,2000
1461,1494,2000
1455,1464,1700
1391,1535,2000
1407,1551,2000
1405,1543,2000
1401,1546,1700
1350,1564,2000
1360,1572,2000
1357,1577,2000
1372,1600,2000
1366,1586,1700
1351,1571,2000
1358,1589,2000
1351,1591,1700
1364,1575,2000
1384,1599,2000
1387,1611,1700
1473,1510,2000
1477,1534,2000
1478,1556,2000
1468,1528,1700
1385,1572,2000
1398,1587,2000
1391,1587,2000
1411,1607,1700
1613,1391,2000
1601,1414,2000
1595,1430,1700
1356,1597,2000
1374,1616,2000
1360,1607,2000
1369,1620,2000
1396,1646,2000
1419,1665,2000
1435,1676,2000
1415,1657,2000
1389,1632,1700
1392,1590,2000
1412,1615,2000
1433,1640,2000
1456,1664,2000
1479,1687,2000
1486,1704,2000
1509,1723,2000
1504,1716,1700
1358,1604,2000
1367,1613,2000
1365,1617,2000
1375,1627,1700
1639,1382,2000
1646,1405,2000
1650,1429,2000
1641,1466,2000
1638,1483,2000
1635,1500,1700
1584,1445,2000
1586,1457,2000
1566,1472,2000
1546,1486,2000
1533,1503,2000
1517,1517,2000
1537,1508,2000
1553,1493,2000
1568,1475,2000
1584,1454,1700
1387,1615,2000
1397,1633,2000
1403,1644,2000
1429,1669,2000
1449,1687,2000
1461,1694,2000
1480,1712,2000
1455,1688,2000
1443,1675,2000
1461,1694,1700
1508,1548,2000
1512,1559,2000
1504,1575,2000
1503,1591,2000
1524,1610,2000
1540,1629,2000
1553,1652,2000
1566,1665,2000
1566,1643,2000
1569,1635,2000
1568,1651,1700
1520,1551,2000
1525,1570,2000
1532,1583,2000
1548,1606,2000
1570,1624,2000
1555,1609,2000
1535,1589,1700
1577,1502,2000
1595,1517,2000
1593,1519,2000
1586,1503,2000
1577,1516,2000
1601,1515,1700
1549,1529,2000
1549,1543,2000
1557,1526,2000
1579,1537,1700
1430,1632,2000
1453,1656,2000
1476,1679,2000
1481,1686,2000
1457,1663,2000
1438,1641,1700
1501,1578,2000
1516,1602,2000
1535,1624,2000
1544,1635,2000
1525,1614,1700
1534,1553,2000
1535,1561,2000
1550,1579,2000
1561,1583,1700
1507,1592,2000
1513,1615,2000
1512,1606,2000
1517,1611,2000
1516,1623,2000
1502,1596,1700
1562,1550,2000
1568,1567,2000
1566,1554,2000
1564,1556,2000
1572,1567,1700
1516,1618,2000
1535,1640,2000
1554,1661,2000
1555,1649,1700
1617,1523,2000
1624,1534,2000
1627,1545,2000
1619,1558,1700
1585,1555,2000
1602,1561,2000
1610,1557,1700
1522,1632,2000
1543,1652,2000
1563,1662,2000
1575,1665,1700
1487,1685,2000
1508,1710,2000
1489,1694,1700
1624,1567,2000
1621,1594,2000
1623,1577,1700
1571,1628,2000
1582,1636,2000
1600,1652,2000
1589,1654,1700
1493,1732,2000
1505,1746,2000
1531,1769,2000
1544,1780,2000
1522,1759,2000
1500,1738,1700
1508,1725,2000
1528,1747,2000
1553,1768,2000
1548,1768,2000
1547,1771,2000
1567,1784,2000
1573,1789,1700
1498,1742,2000
1507,1754,2000
1523,1771,2000
1542,1791,2000
1548,1794,2000
1549,1789,2000
1563,1795,2000
1576,1805,1700
1511,1727,2000
1522,1741,2000
1532,1757,2000
1553,1776,2000
1572,1792,1700
1588,1661,2000
1595,1685,2000
1599,1709,2000
1609,1726,2000
1627,1732,2000
1640,1731,2000
1649,1731,1700
1594,1670,2000
1589,1681,2000
1591,1696,2000
1595,1720,2000
1607,1736,2000
1593,1718,2000
1608,1722,2000
1630,1727,1700
1551,1739,2000
1576,1757,2000
1589,1764,1700
1625,1654,2000
1641,1662,2000
1649,1663,2000
1669,1661,1700
1654,1668,2000
1688,1670,2000
1690,1662,2000
1709,1670,2000
1723,1670,2000
1724,1679,2000
1733,1689,1700
1603,1741,2000
1602,1750,2000
1601,1758,2000
